chr1	84900000	84900000	chr7	38100000	38100000
chr1	84900000	84900000	chr7	39525000	39525000
chr1	84900000	84900000	chr7	44300000	44300000
chr1	84900000	84900000	chr7	46925000	46925000
chr1	84900000	84900000	chr7	55850000	55850000
chr1	84900000	84900000	chr7	56100000	56100000
chr1	84900000	84900000	chr7	59275000	59275000
chr1	84900000	84900000	chr7	105775000	105775000
chr1	84900000	84900000	chr8	3400000	3400000
chr1	84900000	84900000	chr8	4250000	4250000
chr1	84900000	84900000	chr8	20325000	20325000
chr1	84900000	84900000	chr8	22175000	22175000
chr1	84900000	84900000	chr8	70950000	70950000
chr1	84900000	84900000	chr8	71300000	71300000
chr1	84900000	84900000	chr8	71925000	71925000
chr1	84900000	84900000	chr8	72175000	72175000
chr1	84900000	84900000	chr9	3375000	3375000
chr1	84900000	84900000	chr9	4325000	4325000
chr1	84900000	84900000	chr9	7150000	7150000
chr1	84900000	84900000	chr9	20650000	20650000
chr1	84900000	84900000	chr10	3525000	3525000
chr1	84900000	84900000	chr10	3800000	3800000
chr1	84900000	84900000	chr10	82150000	82150000
chr1	84900000	84900000	chr11	3200000	3200000
chr1	84900000	84900000	chr12	3375000	3375000
chr1	84900000	84900000	chr12	17325000	17325000
chr1	84900000	84900000	chr12	17575000	17575000
chr1	84900000	84900000	chr12	21275000	21275000
chr1	84900000	84900000	chr12	24575000	24575000
chr1	84900000	84900000	chr12	87425000	87425000
chr1	84900000	84900000	chr12	113150000	113150000
chr1	84900000	84900000	chr13	3550000	3550000
chr1	84900000	84900000	chr13	63725000	63725000
chr1	84900000	84900000	chr13	64275000	64275000
chr1	84900000	84900000	chr13	66975000	66975000
chr1	84900000	84900000	chr13	67500000	67500000
chr1	84900000	84900000	chr13	67675000	67675000
chr1	84900000	84900000	chr14	50875000	50875000
chr1	84900000	84900000	chr14	51925000	51925000
chr1	84900000	84900000	chr14	52225000	52225000
chr1	84900000	84900000	chr14	54325000	54325000
chr1	84900000	84900000	chr16	3950000	3950000
chr1	84900000	84900000	chr16	14350000	14350000
chr1	84900000	84900000	chr16	15600000	15600000
chr1	84900000	84900000	chr16	16350000	16350000
chr1	84900000	84900000	chr16	16900000	16900000
chr1	84900000	84900000	chr16	18600000	18600000
chr1	84900000	84900000	chr16	18750000	18750000
chr1	84900000	84900000	chr16	18875000	18875000
chr1	84900000	84900000	chr16	20300000	20300000
chr1	84900000	84900000	chr17	3125000	3125000
chr1	84900000	84900000	chr17	12950000	12950000
chr1	84900000	84900000	chr17	13525000	13525000
chr1	84900000	84900000	chr17	13875000	13875000
chr1	84900000	84900000	chr17	14300000	14300000
chr1	84900000	84900000	chr17	15450000	15450000
chr1	84900000	84900000	chr17	17575000	17575000
chr1	84900000	84900000	chr17	23825000	23825000
chr1	84900000	84900000	chr17	24350000	24350000
chr1	84900000	84900000	chr17	32475000	32475000
chr1	84900000	84900000	chr17	32925000	32925000
chr1	84900000	84900000	chr17	33225000	33225000
chr1	84900000	84900000	chr17	34175000	34175000
chr1	84900000	84900000	chr17	34875000	34875000
chr1	84900000	84900000	chr17	35225000	35225000
chr1	84900000	84900000	chr17	35700000	35700000
chr1	84900000	84900000	chr17	53500000	53500000
chr1	84900000	84900000	chr17	55975000	55975000
chr1	84900000	84900000	chr17	56725000	56725000
chr1	84900000	84900000	chr17	57000000	57000000
chr1	84900000	84900000	chr18	3375000	3375000
chr1	84900000	84900000	chr18	36750000	36750000
chr1	84900000	84900000	chr18	37125000	37125000
chr1	84900000	84900000	chr18	90525000	90525000
chr1	84900000	84900000	chr19	3425000	3425000
chr1	84900000	84900000	chr19	7475000	7475000
chr1	84900000	84900000	chr19	8900000	8900000
chr1	84900000	84900000	chr19	10025000	10025000
chr1	84900000	84900000	chr19	10425000	10425000
chr1	84900000	84900000	chr19	10925000	10925000
chr1	84900000	84900000	chr19	11950000	11950000
chr1	84900000	84900000	chr19	38850000	38850000
chr1	84900000	84900000	chr19	61250000	61250000
chr2	3275000	3275000	chr4	115900000	115900000
chr2	3275000	3275000	chr4	118350000	118350000
chr2	3275000	3275000	chr4	119125000	119125000
chr2	3275000	3275000	chr4	121125000	121125000
chr2	3275000	3275000	chr4	123100000	123100000
chr2	3275000	3275000	chr4	143325000	143325000
chr2	3275000	3275000	chr4	145000000	145000000
chr2	3275000	3275000	chr4	147950000	147950000
chr2	3275000	3275000	chr4	156025000	156025000
chr2	3275000	3275000	chr5	96125000	96125000
chr2	3275000	3275000	chr5	104500000	104500000
chr2	3275000	3275000	chr5	108350000	108350000
chr2	3275000	3275000	chr5	108675000	108675000
chr2	3275000	3275000	chr5	110200000	110200000
chr2	3275000	3275000	chr5	145175000	145175000
chr2	3275000	3275000	chr5	146275000	146275000
chr2	3275000	3275000	chr5	146450000	146450000
chr2	3275000	3275000	chr6	122300000	122300000
chr2	3275000	3275000	chr6	124525000	124525000
chr2	3275000	3275000	chr6	128800000	128800000
chr2	3275000	3275000	chr7	3325000	3325000
chr2	3275000	3275000	chr7	3650000	3650000
chr2	3275000	3275000	chr7	4750000	4750000
chr2	3275000	3275000	chr7	6350000	6350000
chr2	3275000	3275000	chr7	6825000	6825000
chr2	3275000	3275000	chr7	7225000	7225000
chr2	3275000	3275000	chr7	12950000	12950000
chr2	3275000	3275000	chr7	15950000	15950000
chr2	3275000	3275000	chr7	16475000	16475000
chr2	3275000	3275000	chr7	16775000	16775000
chr2	3275000	3275000	chr7	17075000	17075000
chr2	3275000	3275000	chr7	19025000	19025000
chr2	3275000	3275000	chr7	19550000	19550000
chr2	3275000	3275000	chr7	24350000	24350000
chr2	3275000	3275000	chr7	24600000	24600000
chr2	3275000	3275000	chr7	24875000	24875000
chr2	3275000	3275000	chr7	25525000	25525000
chr2	3275000	3275000	chr7	27250000	27250000
chr2	3275000	3275000	chr7	27525000	27525000
chr2	3275000	3275000	chr7	27850000	27850000
chr2	3275000	3275000	chr7	28350000	28350000
chr2	3275000	3275000	chr7	28650000	28650000
chr2	3275000	3275000	chr7	29100000	29100000
chr2	3275000	3275000	chr7	29950000	29950000
chr2	3275000	3275000	chr7	30500000	30500000
chr2	3275000	3275000	chr7	31025000	31025000
chr2	3275000	3275000	chr7	34275000	34275000
chr2	3275000	3275000	chr7	34600000	34600000
chr2	3275000	3275000	chr7	35150000	35150000
chr2	3275000	3275000	chr7	35650000	35650000
chr2	3275000	3275000	chr7	36700000	36700000
chr2	3275000	3275000	chr7	38100000	38100000
chr2	3275000	3275000	chr7	39525000	39525000
chr2	3275000	3275000	chr7	44300000	44300000
chr2	3275000	3275000	chr7	46925000	46925000
chr2	3275000	3275000	chr7	55850000	55850000
chr2	3275000	3275000	chr7	56100000	56100000
chr2	3275000	3275000	chr7	59275000	59275000
chr2	3275000	3275000	chr7	105775000	105775000
chr2	3275000	3275000	chr8	3400000	3400000
chr2	3275000	3275000	chr8	4250000	4250000
chr2	3275000	3275000	chr8	20325000	20325000
chr2	3275000	3275000	chr8	22175000	22175000
chr2	3275000	3275000	chr8	70950000	70950000
chr2	3275000	3275000	chr8	71300000	71300000
chr2	3275000	3275000	chr8	71925000	71925000
chr2	3275000	3275000	chr8	72175000	72175000
chr2	3275000	3275000	chr9	3375000	3375000
chr2	3275000	3275000	chr9	4325000	4325000
chr2	3275000	3275000	chr9	7150000	7150000
chr2	3275000	3275000	chr9	20650000	20650000
chr2	3275000	3275000	chr10	3525000	3525000
chr2	3275000	3275000	chr10	3800000	3800000
chr2	3275000	3275000	chr10	82150000	82150000
chr2	3275000	3275000	chr11	3200000	3200000
chr2	3275000	3275000	chr12	3375000	3375000
chr2	3275000	3275000	chr12	17325000	17325000
chr2	3275000	3275000	chr12	17575000	17575000
chr2	3275000	3275000	chr12	21275000	21275000
chr2	3275000	3275000	chr12	24575000	24575000
chr2	3275000	3275000	chr12	87425000	87425000
chr2	3275000	3275000	chr12	113150000	113150000
chr2	3275000	3275000	chr13	3550000	3550000
chr2	3275000	3275000	chr13	63725000	63725000
chr2	3275000	3275000	chr13	64275000	64275000
chr2	3275000	3275000	chr13	66975000	66975000
chr2	3275000	3275000	chr13	67500000	67500000
chr2	3275000	3275000	chr13	67675000	67675000
chr2	3275000	3275000	chr14	50875000	50875000
chr2	3275000	3275000	chr14	51925000	51925000
chr2	3275000	3275000	chr14	52225000	52225000
chr2	3275000	3275000	chr14	54325000	54325000
chr2	3275000	3275000	chr16	3950000	3950000
chr2	3275000	3275000	chr16	14350000	14350000
chr2	3275000	3275000	chr16	15600000	15600000
chr2	3275000	3275000	chr16	16350000	16350000
chr2	3275000	3275000	chr16	16900000	16900000
chr2	3275000	3275000	chr16	18600000	18600000
chr2	3275000	3275000	chr16	18750000	18750000
chr2	3275000	3275000	chr16	18875000	18875000
chr2	3275000	3275000	chr16	20300000	20300000
chr2	3275000	3275000	chr17	3125000	3125000
chr2	3275000	3275000	chr17	12950000	12950000
chr2	3275000	3275000	chr17	13525000	13525000
chr2	3275000	3275000	chr17	13875000	13875000
chr2	3275000	3275000	chr17	14300000	14300000
chr2	3275000	3275000	chr17	15450000	15450000
chr2	3275000	3275000	chr17	17575000	17575000
chr2	3275000	3275000	chr17	23825000	23825000
chr2	3275000	3275000	chr17	24350000	24350000
chr2	3275000	3275000	chr17	32475000	32475000
chr2	3275000	3275000	chr17	32925000	32925000
chr2	3275000	3275000	chr17	33225000	33225000
chr2	3275000	3275000	chr17	34175000	34175000
chr2	3275000	3275000	chr17	34875000	34875000
chr2	3275000	3275000	chr17	35225000	35225000
chr2	3275000	3275000	chr17	35700000	35700000
chr2	3275000	3275000	chr17	53500000	53500000
chr2	3275000	3275000	chr17	55975000	55975000
chr2	3275000	3275000	chr17	56725000	56725000
chr2	3275000	3275000	chr17	57000000	57000000
chr2	3275000	3275000	chr18	3375000	3375000
chr2	3275000	3275000	chr18	36750000	36750000
chr2	3275000	3275000	chr18	37125000	37125000
chr2	3275000	3275000	chr18	90525000	90525000
chr2	3275000	3275000	chr19	3425000	3425000
chr2	3275000	3275000	chr19	7475000	7475000
chr2	3275000	3275000	chr19	8900000	8900000
chr2	3275000	3275000	chr19	10025000	10025000
chr2	3275000	3275000	chr19	10425000	10425000
chr2	3275000	3275000	chr19	10925000	10925000
chr2	3275000	3275000	chr19	11950000	11950000
chr2	3275000	3275000	chr19	38850000	38850000
chr2	3275000	3275000	chr19	61250000	61250000
chr4	115900000	115900000	chr5	96125000	96125000
chr4	115900000	115900000	chr5	104500000	104500000
chr4	115900000	115900000	chr5	108350000	108350000
chr4	115900000	115900000	chr5	108675000	108675000
chr4	115900000	115900000	chr5	110200000	110200000
chr4	115900000	115900000	chr5	145175000	145175000
chr4	115900000	115900000	chr5	146275000	146275000
chr4	115900000	115900000	chr5	146450000	146450000
chr4	118350000	118350000	chr5	96125000	96125000
chr4	118350000	118350000	chr5	104500000	104500000
chr4	118350000	118350000	chr5	108350000	108350000
chr4	118350000	118350000	chr5	108675000	108675000
chr4	118350000	118350000	chr5	110200000	110200000
chr4	118350000	118350000	chr5	145175000	145175000
chr4	118350000	118350000	chr5	146275000	146275000
chr4	118350000	118350000	chr5	146450000	146450000
chr4	119125000	119125000	chr5	96125000	96125000
chr4	119125000	119125000	chr5	104500000	104500000
chr4	119125000	119125000	chr5	108350000	108350000
chr4	119125000	119125000	chr5	108675000	108675000
chr4	119125000	119125000	chr5	110200000	110200000
chr4	119125000	119125000	chr5	145175000	145175000
chr4	119125000	119125000	chr5	146275000	146275000
chr4	119125000	119125000	chr5	146450000	146450000
chr4	121125000	121125000	chr5	96125000	96125000
chr4	121125000	121125000	chr5	104500000	104500000
chr4	121125000	121125000	chr5	108350000	108350000
chr4	121125000	121125000	chr5	108675000	108675000
chr4	121125000	121125000	chr5	110200000	110200000
chr4	121125000	121125000	chr5	145175000	145175000
chr4	121125000	121125000	chr5	146275000	146275000
chr4	121125000	121125000	chr5	146450000	146450000
chr4	123100000	123100000	chr5	96125000	96125000
chr4	123100000	123100000	chr5	104500000	104500000
chr4	123100000	123100000	chr5	108350000	108350000
chr4	123100000	123100000	chr5	108675000	108675000
chr4	123100000	123100000	chr5	110200000	110200000
chr4	123100000	123100000	chr5	145175000	145175000
chr4	123100000	123100000	chr5	146275000	146275000
chr4	123100000	123100000	chr5	146450000	146450000
chr4	143325000	143325000	chr5	96125000	96125000
chr4	143325000	143325000	chr5	104500000	104500000
chr4	143325000	143325000	chr5	108350000	108350000
chr4	143325000	143325000	chr5	108675000	108675000
chr4	143325000	143325000	chr5	110200000	110200000
chr4	143325000	143325000	chr5	145175000	145175000
chr4	143325000	143325000	chr5	146275000	146275000
chr4	143325000	143325000	chr5	146450000	146450000
chr4	145000000	145000000	chr5	96125000	96125000
chr4	145000000	145000000	chr5	104500000	104500000
chr4	145000000	145000000	chr5	108350000	108350000
chr4	145000000	145000000	chr5	108675000	108675000
chr4	145000000	145000000	chr5	110200000	110200000
chr4	145000000	145000000	chr5	145175000	145175000
chr4	145000000	145000000	chr5	146275000	146275000
chr4	145000000	145000000	chr5	146450000	146450000
chr4	147950000	147950000	chr5	96125000	96125000
chr4	147950000	147950000	chr5	104500000	104500000
chr4	147950000	147950000	chr5	108350000	108350000
chr4	147950000	147950000	chr5	108675000	108675000
chr4	147950000	147950000	chr5	110200000	110200000
chr4	147950000	147950000	chr5	145175000	145175000
chr4	147950000	147950000	chr5	146275000	146275000
chr4	147950000	147950000	chr5	146450000	146450000
chr4	156025000	156025000	chr5	96125000	96125000
chr4	156025000	156025000	chr5	104500000	104500000
chr4	156025000	156025000	chr5	108350000	108350000
chr4	156025000	156025000	chr5	108675000	108675000
chr4	156025000	156025000	chr5	110200000	110200000
chr4	156025000	156025000	chr5	145175000	145175000
chr4	156025000	156025000	chr5	146275000	146275000
chr4	156025000	156025000	chr5	146450000	146450000
chr4	115900000	115900000	chr6	122300000	122300000
chr4	115900000	115900000	chr6	124525000	124525000
chr4	115900000	115900000	chr6	128800000	128800000
chr4	118350000	118350000	chr6	122300000	122300000
chr4	118350000	118350000	chr6	124525000	124525000
chr4	118350000	118350000	chr6	128800000	128800000
chr4	119125000	119125000	chr6	122300000	122300000
chr4	119125000	119125000	chr6	124525000	124525000
chr4	119125000	119125000	chr6	128800000	128800000
chr4	121125000	121125000	chr6	122300000	122300000
chr4	121125000	121125000	chr6	124525000	124525000
chr4	121125000	121125000	chr6	128800000	128800000
chr4	123100000	123100000	chr6	122300000	122300000
chr4	123100000	123100000	chr6	124525000	124525000
chr4	123100000	123100000	chr6	128800000	128800000
chr4	143325000	143325000	chr6	122300000	122300000
chr4	143325000	143325000	chr6	124525000	124525000
chr4	143325000	143325000	chr6	128800000	128800000
chr4	145000000	145000000	chr6	122300000	122300000
chr4	145000000	145000000	chr6	124525000	124525000
chr4	145000000	145000000	chr6	128800000	128800000
chr4	147950000	147950000	chr6	122300000	122300000
chr4	147950000	147950000	chr6	124525000	124525000
chr4	147950000	147950000	chr6	128800000	128800000
chr4	156025000	156025000	chr6	122300000	122300000
chr4	156025000	156025000	chr6	124525000	124525000
chr4	156025000	156025000	chr6	128800000	128800000
chr4	115900000	115900000	chr7	3325000	3325000
chr4	115900000	115900000	chr7	3650000	3650000
chr4	115900000	115900000	chr7	4750000	4750000
chr4	115900000	115900000	chr7	6350000	6350000
chr4	115900000	115900000	chr7	6825000	6825000
chr4	115900000	115900000	chr7	7225000	7225000
chr4	115900000	115900000	chr7	12950000	12950000
chr4	115900000	115900000	chr7	15950000	15950000
chr4	115900000	115900000	chr7	16475000	16475000
chr4	115900000	115900000	chr7	16775000	16775000
chr4	115900000	115900000	chr7	17075000	17075000
chr4	115900000	115900000	chr7	19025000	19025000
chr4	115900000	115900000	chr7	19550000	19550000
chr4	115900000	115900000	chr7	24350000	24350000
chr4	115900000	115900000	chr7	24600000	24600000
chr4	115900000	115900000	chr7	24875000	24875000
chr4	115900000	115900000	chr7	25525000	25525000
chr4	115900000	115900000	chr7	27250000	27250000
chr4	115900000	115900000	chr7	27525000	27525000
chr4	115900000	115900000	chr7	27850000	27850000
chr4	115900000	115900000	chr7	28350000	28350000
chr4	115900000	115900000	chr7	28650000	28650000
chr4	115900000	115900000	chr7	29100000	29100000
chr4	115900000	115900000	chr7	29950000	29950000
chr4	115900000	115900000	chr7	30500000	30500000
chr4	115900000	115900000	chr7	31025000	31025000
chr4	115900000	115900000	chr7	34275000	34275000
chr4	115900000	115900000	chr7	34600000	34600000
chr4	115900000	115900000	chr7	35150000	35150000
chr4	115900000	115900000	chr7	35650000	35650000
chr4	115900000	115900000	chr7	36700000	36700000
chr4	115900000	115900000	chr7	38100000	38100000
chr4	115900000	115900000	chr7	39525000	39525000
chr4	115900000	115900000	chr7	44300000	44300000
chr4	115900000	115900000	chr7	46925000	46925000
chr4	115900000	115900000	chr7	55850000	55850000
chr4	115900000	115900000	chr7	56100000	56100000
chr4	115900000	115900000	chr7	59275000	59275000
chr4	115900000	115900000	chr7	105775000	105775000
chr4	118350000	118350000	chr7	3325000	3325000
chr4	118350000	118350000	chr7	3650000	3650000
chr4	118350000	118350000	chr7	4750000	4750000
chr4	118350000	118350000	chr7	6350000	6350000
chr4	118350000	118350000	chr7	6825000	6825000
chr4	118350000	118350000	chr7	7225000	7225000
chr4	118350000	118350000	chr7	12950000	12950000
chr4	118350000	118350000	chr7	15950000	15950000
chr4	118350000	118350000	chr7	16475000	16475000
chr4	118350000	118350000	chr7	16775000	16775000
chr4	118350000	118350000	chr7	17075000	17075000
chr4	118350000	118350000	chr7	19025000	19025000
chr4	118350000	118350000	chr7	19550000	19550000
chr4	118350000	118350000	chr7	24350000	24350000
chr4	118350000	118350000	chr7	24600000	24600000
chr4	118350000	118350000	chr7	24875000	24875000
chr4	118350000	118350000	chr7	25525000	25525000
chr4	118350000	118350000	chr7	27250000	27250000
chr4	118350000	118350000	chr7	27525000	27525000
chr4	118350000	118350000	chr7	27850000	27850000
chr4	118350000	118350000	chr7	28350000	28350000
chr4	118350000	118350000	chr7	28650000	28650000
chr4	118350000	118350000	chr7	29100000	29100000
chr4	118350000	118350000	chr7	29950000	29950000
chr4	118350000	118350000	chr7	30500000	30500000
chr4	118350000	118350000	chr7	31025000	31025000
chr4	118350000	118350000	chr7	34275000	34275000
chr4	118350000	118350000	chr7	34600000	34600000
chr4	118350000	118350000	chr7	35150000	35150000
chr4	118350000	118350000	chr7	35650000	35650000
chr4	118350000	118350000	chr7	36700000	36700000
chr4	118350000	118350000	chr7	38100000	38100000
chr4	118350000	118350000	chr7	39525000	39525000
chr4	118350000	118350000	chr7	44300000	44300000
chr4	118350000	118350000	chr7	46925000	46925000
chr4	118350000	118350000	chr7	55850000	55850000
chr4	118350000	118350000	chr7	56100000	56100000
chr4	118350000	118350000	chr7	59275000	59275000
chr4	118350000	118350000	chr7	105775000	105775000
chr4	119125000	119125000	chr7	3325000	3325000
chr4	119125000	119125000	chr7	3650000	3650000
chr4	119125000	119125000	chr7	4750000	4750000
chr4	119125000	119125000	chr7	6350000	6350000
chr4	119125000	119125000	chr7	6825000	6825000
chr4	119125000	119125000	chr7	7225000	7225000
chr4	119125000	119125000	chr7	12950000	12950000
chr4	119125000	119125000	chr7	15950000	15950000
chr4	119125000	119125000	chr7	16475000	16475000
chr4	119125000	119125000	chr7	16775000	16775000
chr4	119125000	119125000	chr7	17075000	17075000
chr4	119125000	119125000	chr7	19025000	19025000
chr4	119125000	119125000	chr7	19550000	19550000
chr4	119125000	119125000	chr7	24350000	24350000
chr4	119125000	119125000	chr7	24600000	24600000
chr4	119125000	119125000	chr7	24875000	24875000
chr4	119125000	119125000	chr7	25525000	25525000
chr4	119125000	119125000	chr7	27250000	27250000
chr4	119125000	119125000	chr7	27525000	27525000
chr4	119125000	119125000	chr7	27850000	27850000
chr4	119125000	119125000	chr7	28350000	28350000
chr4	119125000	119125000	chr7	28650000	28650000
chr4	119125000	119125000	chr7	29100000	29100000
chr4	119125000	119125000	chr7	29950000	29950000
chr4	119125000	119125000	chr7	30500000	30500000
chr4	119125000	119125000	chr7	31025000	31025000
chr4	119125000	119125000	chr7	34275000	34275000
chr4	119125000	119125000	chr7	34600000	34600000
chr4	119125000	119125000	chr7	35150000	35150000
chr4	119125000	119125000	chr7	35650000	35650000
chr4	119125000	119125000	chr7	36700000	36700000
chr4	119125000	119125000	chr7	38100000	38100000
chr4	119125000	119125000	chr7	39525000	39525000
chr4	119125000	119125000	chr7	44300000	44300000
chr4	119125000	119125000	chr7	46925000	46925000
chr4	119125000	119125000	chr7	55850000	55850000
chr4	119125000	119125000	chr7	56100000	56100000
chr4	119125000	119125000	chr7	59275000	59275000
chr4	119125000	119125000	chr7	105775000	105775000
chr4	121125000	121125000	chr7	3325000	3325000
chr4	121125000	121125000	chr7	3650000	3650000
chr4	121125000	121125000	chr7	4750000	4750000
chr4	121125000	121125000	chr7	6350000	6350000
chr4	121125000	121125000	chr7	6825000	6825000
chr4	121125000	121125000	chr7	7225000	7225000
chr4	121125000	121125000	chr7	12950000	12950000
chr4	121125000	121125000	chr7	15950000	15950000
chr4	121125000	121125000	chr7	16475000	16475000
chr4	121125000	121125000	chr7	16775000	16775000
chr4	121125000	121125000	chr7	17075000	17075000
chr4	121125000	121125000	chr7	19025000	19025000
chr4	121125000	121125000	chr7	19550000	19550000
chr4	121125000	121125000	chr7	24350000	24350000
chr4	121125000	121125000	chr7	24600000	24600000
chr4	121125000	121125000	chr7	24875000	24875000
chr4	121125000	121125000	chr7	25525000	25525000
chr4	121125000	121125000	chr7	27250000	27250000
chr4	121125000	121125000	chr7	27525000	27525000
chr4	121125000	121125000	chr7	27850000	27850000
chr4	121125000	121125000	chr7	28350000	28350000
chr4	121125000	121125000	chr7	28650000	28650000
chr4	121125000	121125000	chr7	29100000	29100000
chr4	121125000	121125000	chr7	29950000	29950000
chr4	121125000	121125000	chr7	30500000	30500000
chr4	121125000	121125000	chr7	31025000	31025000
chr4	121125000	121125000	chr7	34275000	34275000
chr4	121125000	121125000	chr7	34600000	34600000
chr4	121125000	121125000	chr7	35150000	35150000
chr4	121125000	121125000	chr7	35650000	35650000
chr4	121125000	121125000	chr7	36700000	36700000
chr4	121125000	121125000	chr7	38100000	38100000
chr4	121125000	121125000	chr7	39525000	39525000
chr4	121125000	121125000	chr7	44300000	44300000
chr4	121125000	121125000	chr7	46925000	46925000
chr4	121125000	121125000	chr7	55850000	55850000
chr4	121125000	121125000	chr7	56100000	56100000
chr4	121125000	121125000	chr7	59275000	59275000
chr4	121125000	121125000	chr7	105775000	105775000
chr4	123100000	123100000	chr7	3325000	3325000
chr4	123100000	123100000	chr7	3650000	3650000
chr4	123100000	123100000	chr7	4750000	4750000
chr4	123100000	123100000	chr7	6350000	6350000
chr4	123100000	123100000	chr7	6825000	6825000
chr4	123100000	123100000	chr7	7225000	7225000
chr4	123100000	123100000	chr7	12950000	12950000
chr4	123100000	123100000	chr7	15950000	15950000
chr4	123100000	123100000	chr7	16475000	16475000
chr4	123100000	123100000	chr7	16775000	16775000
chr4	123100000	123100000	chr7	17075000	17075000
chr4	123100000	123100000	chr7	19025000	19025000
chr4	123100000	123100000	chr7	19550000	19550000
chr4	123100000	123100000	chr7	24350000	24350000
chr4	123100000	123100000	chr7	24600000	24600000
chr4	123100000	123100000	chr7	24875000	24875000
chr4	123100000	123100000	chr7	25525000	25525000
chr4	123100000	123100000	chr7	27250000	27250000
chr4	123100000	123100000	chr7	27525000	27525000
chr4	123100000	123100000	chr7	27850000	27850000
chr4	123100000	123100000	chr7	28350000	28350000
chr4	123100000	123100000	chr7	28650000	28650000
chr4	123100000	123100000	chr7	29100000	29100000
chr4	123100000	123100000	chr7	29950000	29950000
chr4	123100000	123100000	chr7	30500000	30500000
chr4	123100000	123100000	chr7	31025000	31025000
chr4	123100000	123100000	chr7	34275000	34275000
chr4	123100000	123100000	chr7	34600000	34600000
chr4	123100000	123100000	chr7	35150000	35150000
chr4	123100000	123100000	chr7	35650000	35650000
chr4	123100000	123100000	chr7	36700000	36700000
chr4	123100000	123100000	chr7	38100000	38100000
chr4	123100000	123100000	chr7	39525000	39525000
chr4	123100000	123100000	chr7	44300000	44300000
chr4	123100000	123100000	chr7	46925000	46925000
chr4	123100000	123100000	chr7	55850000	55850000
chr4	123100000	123100000	chr7	56100000	56100000
chr4	123100000	123100000	chr7	59275000	59275000
chr4	123100000	123100000	chr7	105775000	105775000
chr4	143325000	143325000	chr7	3325000	3325000
chr4	143325000	143325000	chr7	3650000	3650000
chr4	143325000	143325000	chr7	4750000	4750000
chr4	143325000	143325000	chr7	6350000	6350000
chr4	143325000	143325000	chr7	6825000	6825000
chr4	143325000	143325000	chr7	7225000	7225000
chr4	143325000	143325000	chr7	12950000	12950000
chr4	143325000	143325000	chr7	15950000	15950000
chr4	143325000	143325000	chr7	16475000	16475000
chr4	143325000	143325000	chr7	16775000	16775000
chr4	143325000	143325000	chr7	17075000	17075000
chr4	143325000	143325000	chr7	19025000	19025000
chr4	143325000	143325000	chr7	19550000	19550000
chr4	143325000	143325000	chr7	24350000	24350000
chr4	143325000	143325000	chr7	24600000	24600000
chr4	143325000	143325000	chr7	24875000	24875000
chr4	143325000	143325000	chr7	25525000	25525000
chr4	143325000	143325000	chr7	27250000	27250000
chr4	143325000	143325000	chr7	27525000	27525000
chr4	143325000	143325000	chr7	27850000	27850000
